pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
sak	CP020788.1	10050001	10100000	0.0007651599464055	26774	64737	84605840	0
sak	CP020788.1	10100001	10150000	0.0009948207327698	31281	98336	98847960	0
sak	CP020788.1	10150001	10200000	0.0012555847510321	31188	123743	98554080	0
sak	CP020788.1	10200001	10250000	0.0013470814642463	30727	130798	97097320	0
sak	CP020788.1	10250001	10300000	0.0014390529519139	18668	84891	58990880	0
sak	CP020788.1	10300001	10350000	0.0017211621764204	28097	152816	88786520	0
sak	CP020788.1	10350001	10400000	0.0014865632411957	32315	151801	102115400	0
sak	CP020788.1	10400001	10450000	0.001752130463343	28558	158118	90243280	0
sak	CP020788.1	10450001	10500000	0.0010776312600432	31911	108667	100838760	0
sak	CP020788.1	10500001	10550000	0.0014106902805282	29134	129873	92063440	0
sak	CP020788.1	10550001	10600000	0.0015333475545248	27771	134561	87756360	0
sak	CP020788.1	10600001	10650000	0.0015900913216148	31067	156102	98171720	0
sak	CP020788.1	10650001	10700000	0.0018105772098833	29579	169234	93469640	0
sak	CP020788.1	10700001	10750000	0.0016441992604927	28589	148539	90341240	0
sak	CP020788.1	10750001	10800000	0.0013173019563076	31935	132935	100914600	0
sak	CP020788.1	10800001	10850000	0.0023261893383329	30990	227800	97928400	0
sak	CP020788.1	10850001	10900000	0.0015085016701652	25007	119205	79022120	0
sak	CP020788.1	10900001	10950000	0.0016530591663224	28994	151455	91621040	0
sak	CP020788.1	10950001	11000000	0.0015210890338895	29753	143012	94019480	0
sak	CP020788.1	11000001	11050000	0.0013565602655216	28539	122339	90183240	0
sak	CP020788.1	11050001	11100000	0.0013433730409063	24741	105027	78181560	0
sak	CP020788.1	11100001	11150000	0.0015069301680064	26304	125257	83120640	0
sak	CP020788.1	11150001	11200000	0.0017941285440505	23745	134621	75034200	0
sak	CP020788.1	11200001	11250000	0.0017003986267325	27509	147813	86928440	0
sak	CP020788.1	11250001	11300000	0.0012283834832777	27048	104992	85471680	0
sak	CP020788.1	11300001	11350000	0.0013894468507819	22529	98917	71191640	0
sak	CP020788.1	11350001	11400000	0.0011962450579302	29468	111393	93118880	0
sak	CP020788.1	11400001	11450000	0.001257528632642	25754	102341	81382640	0
sak	CP020788.1	11450001	11500000	0.0007563890763102	28235	67487	89222600	0
sak	CP020788.1	11500001	11550000	0.0016393873241352	26986	139800	85275760	0
sak	CP020788.1	11550001	11600000	0.0020415649024529	28065	181057	88685400	0
sak	CP020788.1	11600001	11650000	0.0014482545388948	31647	144832	100004520	0
sak	CP020788.1	11650001	11700000	0.0020156943915347	27679	176304	87465640	0
sak	CP020788.1	11700001	11750000	0.0015637836655796	25238	124715	79752080	0
sak	CP020788.1	11750001	11800000	0.0016859971531696	24900	132661	78684000	0
sak	CP020788.1	11800001	11850000	0.001019798732208	28284	91147	89377440	0
sak	CP020788.1	11850001	11900000	0.0017680253519978	24218	135305	76528880	0
sak	CP020788.1	11900001	11950000	0.0017894154241376	32442	183445	102516720	0
sak	CP020788.1	11950001	12000000	0.0023961678477595	31861	241248	100680760	0
sak	CP020788.1	12000001	12050000	0.001815343373896	28450	163203	89902000	0
sak	CP020788.1	12050001	12100000	0.0012375002245276	29598	115743	93529680	0
sak	CP020788.1	12100001	12150000	0.0012657726730609	31575	126295	99777000	0
sak	CP020788.1	12150001	12200000	0.001246604129327	29359	115653	92774440	0
sak	CP020788.1	12200001	12250000	0.00149612725329	31579	149298	99789640	0
sak	CP020788.1	12250001	12300000	0.001389223359422	33220	145834	104975200	0
sak	CP020788.1	12300001	12350000	0.0012726218028754	29928	120355	94572480	0
sak	CP020788.1	12350001	12400000	0.0010740314537782	27951	94864	88325160	0
sak	CP020788.1	12400001	12450000	0.0014545896247423	32201	148012	101755160	0
sak	CP020788.1	12450001	12500000	0.0010219781753651	33554	108361	106030640	0
sak	CP020788.1	12500001	12550000	0.0010179300064444	29738	95657	93972080	0
sak	CP020788.1	12550001	12600000	0.0014577026397644	30440	140217	96190400	0
sak	CP020788.1	12600001	12650000	0.00192892085115	33253	202690	105079480	0
sak	CP020788.1	12650001	12700000	0.0018058118451602	28372	161901	89655520	0
sak	CP020788.1	12700001	12750000	0.0012676162228937	31232	125105	98693120	0
sak	CP020788.1	12750001	12800000	0.0030099445428612	27703	263495	87541480	0
sak	CP020788.1	12800001	12850000	0.001462108066979	24322	112374	76857520	0
sak	CP020788.1	12850001	12900000	0.0011620295862853	27867	102328	88059720	0
sak	CP020788.1	12900001	12950000	0.0015754758982912	28005	139423	88495800	0
sak	CP020788.1	12950001	13000000	0.0020077028307597	32099	203647	101432840	0
sak	CP020788.1	13000001	13050000	0.0014283140730985	25682	115915	81155120	0
sak	CP020788.1	13050001	13100000	0.0010648017735196	31096	104631	98263360	0
sak	CP020788.1	13100001	13150000	0.0014371831924539	33278	151132	105158480	0
sak	CP020788.1	13150001	13200000	0.0014584303240195	32709	150744	103360440	0
sak	CP020788.1	13200001	13250000	0.0029726237405946	28453	267273	89911480	0
sak	CP020788.1	13250001	13300000	0.001942591586597	28754	176509	90862640	0
sak	CP020788.1	13300001	13350000	0.0026255165529296	28328	235027	89516480	0
sak	CP020788.1	13350001	13400000	0.0027640592023656	27002	235847	85326320	0
sak	CP020788.1	13400001	13450000	0.0029006721396754	17812	163267	56285920	0
sak	CP020788.1	13450001	13500000	0.0066611588337986	11855	249539	37461800	0
sak	CP020788.1	13500001	13550000	0.0051833025517971	19033	311746	60144280	0
sak	CP020788.1	13550001	13600000	0.0107692271169058	11997	408267	37910520	0
sak	CP020788.1	13600001	13650000	0.0079146543981834	7470	186827	23605200	0
sak	CP020788.1	13650001	13700000	0.0077266556031863	9771	238571	30876360	0
sak	CP020788.1	13700001	13750000	0.0013347496988188	13218	55751	41768880	0
sak	CP020788.1	13750001	13800000	0.0116778211331954	13213	487585	41753080	0
sak	CP020788.1	13800001	13850000	0.0053846609078669	23956	407624	75700960	0
sak	CP020788.1	13850001	13900000	0.0158856091600538	11525	578538	36419000	0
sak	CP020788.1	13900001	13950000	0.0088150660100903	14246	396831	45017360	0
sak	CP020788.1	13950001	14000000	0.0030285317809517	18700	178962	59092000	0
sak	CP020788.1	14000001	14050000	0.001457037439277	23264	107113	73514240	0
sak	CP020788.1	14050001	14100000	0.0018259847064045	28118	162244	88852880	0
sak	CP020788.1	14100001	14150000	0.0023307088152937	31739	233759	100295240	0
sak	CP020788.1	14150001	14200000	0.0017220314948566	30404	165447	96076640	0
sak	CP020788.1	14200001	14250000	0.0019868390110201	31220	196012	98655200	0
sak	CP020788.1	14250001	14300000	0.001086018857552	32282	110786	102011120	0
sak	CP020788.1	14300001	14350000	0.0014438127364901	28984	132238	91589440	0
sak	CP020788.1	14350001	14400000	0.0007787877376026	26082	64187	82419120	0
sak	CP020788.1	14400001	14450000	0.0012946550562982	29415	120340	92951400	0
sak	CP020788.1	14450001	14500000	0.0041040501528544	29005	376160	91655800	0
sak	CP020788.1	14500001	14550000	0.0067640612552004	17875	382068	56485000	0
sak	CP020788.1	14550001	14600000	0.0060125625713238	26466	502846	83632560	0
sak	CP020788.1	14600001	14650000	0.0081446638975083	11565	297650	36545400	0
sak	CP020788.1	14650001	14700000	0.014790299629762	20647	964986	65244520	0
sak	CP020788.1	14700001	14750000	0.0034531542426005	26263	286581	82991080	0
sak	CP020788.1	14750001	14800000	0.0038445823824346	23623	286993	74648680	0
sak	CP020788.1	14800001	14850000	0.0021667365540486	25478	174445	80510480	0
sak	CP020788.1	14850001	14900000	0.0025202738289942	30138	240021	95236080	0
sak	CP020788.1	14900001	14950000	0.0016588662964439	31663	165978	100055080	0
sak	CP020788.1	14950001	15000000	0.0025884100754595	28326	231689	89510160	0
sak	CP020788.1	15000001	15050000	0.002818538984508	26355	234733	83281800	0
sak	CP020788.1	15050001	15100000	0.0022176031923323	21374	149781	67541840	0
sak	CP020788.1	15100001	15150000	0.0016932150924976	20279	108504	64081640	0
sak	CP020788.1	15150001	15200000	0.0022400820793433	26316	186282	83158560	0
sak	CP020788.1	15200001	15250000	0.0026003971208736	24225	199063	76551000	0
sak	CP020788.1	15250001	15300000	0.0019950768523337	26537	167301	83856920	0
sak	CP020788.1	15300001	15350000	0.0009168432000723	29112	84344	91993920	0
sak	CP020788.1	15350001	15400000	0.0015771752120573	23874	118985	75441840	0
sak	CP020788.1	15400001	15450000	0.0019381159829543	23713	145229	74933080	0
sak	CP020788.1	15450001	15500000	0.0018864461666259	26088	155515	82438080	0
sak	CP020788.1	15500001	15550000	0.0013320970943425	30636	128960	96809760	0
sak	CP020788.1	15550001	15600000	0.0010290453621496	24112	78407	76193920	0
sak	CP020788.1	15600001	15650000	0.0013416953509696	29997	127180	94790520	0
sak	CP020788.1	15650001	15700000	0.0009992945954785	25930	81881	81938800	0
sak	CP020788.1	15700001	15750000	0.0016034081226623	23948	121339	75675680	0
sak	CP020788.1	15750001	15800000	0.0015046338326162	26492	125960	83714720	0
sak	CP020788.1	15800001	15850000	0.0023705534597869	31488	235875	99502080	0
sak	CP020788.1	15850001	15900000	0.0014266965029192	26253	118358	82959480	0
sak	CP020788.1	15900001	15950000	0.0012029311646843	24238	92135	76592080	0
sak	CP020788.1	15950001	16000000	0.0009623180172925	32132	97711	101537120	0
sak	CP020788.1	16000001	16050000	0.0012094830901275	27815	106308	87895400	0
sak	CP020788.1	16050001	16100000	0.0010122044423214	26500	84762	83740000	0
sak	CP020788.1	16100001	16150000	0.0015166077643816	29284	140343	92537440	0
sak	CP020788.1	16150001	16200000	0.0024723134523736	29735	232305	93962600	0
sak	CP020788.1	16200001	16250000	0.0012131676885797	26516	101652	83790560	0
sak	CP020788.1	16250001	16300000	0.0018288874320875	26994	156006	85301040	0
sak	CP020788.1	16300001	16350000	0.0015933254715813	23003	115818	72689480	0
sak	CP020788.1	16350001	16400000	0.0015121497948735	28158	134550	88979280	0
sak	CP020788.1	16400001	16450000	0.001755213998441	25626	142134	80978160	0
sak	CP020788.1	16450001	16500000	0.0015152870706795	29146	139560	92101360	0
sak	CP020788.1	16500001	16550000	0.0015576288430502	30221	148751	95498360	0
sak	CP020788.1	16550001	16600000	0.0011757559186939	31991	118859	101091560	0
sak	CP020788.1	16600001	16650000	0.0011466157186126	28920	104786	91387200	0
sak	CP020788.1	16650001	16700000	0.0015791679847059	27571	137584	87124360	0
sak	CP020788.1	16700001	16750000	0.0017397521837603	31052	170712	98124320	0
sak	CP020788.1	16750001	16800000	0.0011435182304233	32343	116872	102203880	0
sak	CP020788.1	16800001	16850000	0.0017603768030615	27950	155480	88322000	0
sak	CP020788.1	16850001	16900000	0.0016192803315435	28873	147741	91238680	0
sak	CP020788.1	16900001	16950000	0.0013249853611413	28146	117846	88941360	0
sak	CP020788.1	16950001	17000000	0.0018205235152841	30743	176860	97147880	0
sak	CP020788.1	17000001	17050000	0.0012689236027369	29392	117856	92878720	0
sak	CP020788.1	17050001	17100000	0.0013497847544996	32768	139766	103546880	0
sak	CP020788.1	17100001	17150000	0.0011462466368816	25213	91325	79673080	0
sak	CP020788.1	17150001	17200000	0.0013090646123779	31271	129357	98816360	0
sak	CP020788.1	17200001	17250000	0.0015587630925827	31423	154780	99296680	0
sak	CP020788.1	17250001	17300000	0.0013868881364364	32363	141833	102267080	0
sak	CP020788.1	17300001	17350000	0.001498189232897	30276	143335	95672160	0
sak	CP020788.1	17350001	17400000	0.0016820232219178	24899	132343	78680840	0
sak	CP020788.1	17400001	17450000	0.0015140658532343	28601	136840	90379160	0
sak	CP020788.1	17450001	17500000	0.0014936170439987	28447	134265	89892520	0
sak	CP020788.1	17500001	17550000	0.0008230920249946	25958	67516	82027280	0
sak	CP020788.1	17550001	17600000	0.0016344750831799	27240	140693	86078400	0
sak	CP020788.1	17600001	17650000	0.0015404826579398	28128	136925	88884480	0
sak	CP020788.1	17650001	17700000	0.0011121362970193	27699	97344	87528840	0
sak	CP020788.1	17700001	17750000	0.0019596480443704	31815	197014	100535400	0
sak	CP020788.1	17750001	17800000	0.0014671207479007	27057	125439	85500120	0
sak	CP020788.1	17800001	17850000	0.0015664970371147	26409	130728	83452440	0
sak	CP020788.1	17850001	17900000	0.0017500719412469	25821	142796	81594360	0
sak	CP020788.1	17900001	17950000	0.0012340566146958	26240	102326	82918400	0
sak	CP020788.1	17950001	18000000	0.0015303520395957	32117	155315	101489720	0
sak	CP020788.1	18000001	18050000	0.0009463973247116	32394	96878	102365040	0
sak	CP020788.1	18050001	18100000	0.0015967877111904	32367	163319	102279720	0
sak	CP020788.1	18100001	18150000	0.0020317073496532	30324	194686	95823840	0
sak	CP020788.1	18150001	18200000	0.0022970441649954	24395	177075	77088200	0
sak	CP020788.1	18200001	18250000	0.0017912784616048	31959	180902	100990440	0
sak	CP020788.1	18250001	18300000	0.0012260259703495	25398	98398	80257680	0
sak	CP020788.1	18300001	18350000	0.0018473327562876	33387	194899	105502920	0
sak	CP020788.1	18350001	18400000	0.0013417487491496	23799	100906	75204840	0
sak	CP020788.1	18400001	18450000	0.001259666018461	30223	120304	95504680	0
sak	CP020788.1	18450001	18500000	0.0021564289090813	28920	197070	91387200	0
sak	CP020788.1	18500001	18550000	0.0016566314995903	29014	151887	91684240	0
sak	CP020788.1	18550001	18600000	0.0019732023534045	32526	202810	102782160	0
sak	CP020788.1	18600001	18650000	0.0015744371764928	22237	110634	70268920	0
sak	CP020788.1	18650001	18700000	0.001036874819477	31028	101664	98048480	0
sak	CP020788.1	18700001	18750000	0.0013894929204656	29688	130354	93814080	0
sak	CP020788.1	18750001	18800000	0.0012479839614094	30193	119070	95409880	0
sak	CP020788.1	18800001	18850000	0.0024869077501246	29617	232749	93589720	0
sak	CP020788.1	18850001	18900000	0.0025103971072812	29399	233218	92900840	0
sak	CP020788.1	18900001	18950000	0.0010516016386316	26382	87669	83367120	0
sak	CP020788.1	18950001	19000000	0.0016706773869279	30146	159151	95261360	0
sak	CP020788.1	19000001	19050000	0.0010988018166006	19650	68229	62094000	0
sak	CP020788.1	19050001	19100000	0.0017154158935604	23018	124774	72736880	0
sak	CP020788.1	19100001	19150000	0.0011297356961319	28693	102433	90669880	0
sak	CP020788.1	19150001	19200000	0.0010415332062251	33295	109582	105212200	0
sak	CP020788.1	19200001	19250000	0.0017318545644323	31822	174151	100557520	0
sak	CP020788.1	19250001	19300000	0.0010482895486391	34220	113357	108135200	0
sak	CP020788.1	19300001	19350000	0.0012871808976656	30789	125234	97293240	0
sak	CP020788.1	19350001	19400000	0.001544384511327	31993	156134	101097880	0
sak	CP020788.1	19400001	19450000	0.0019568505835027	27874	172363	88081840	0
sak	CP020788.1	19450001	19500000	0.0015975505490437	29507	148959	93242120	0
sak	CP020788.1	19500001	19550000	0.001701949714103	32465	174602	102589400	0
sak	CP020788.1	19550001	19600000	0.0019383319933195	30984	189781	97909440	0
sak	CP020788.1	19600001	19650000	0.0012394161265144	26856	105183	84864960	0
sak	CP020788.1	19650001	19700000	0.001370045007885	26392	114260	83398720	0
sak	CP020788.1	19700001	19750000	0.0015046169376787	31975	152028	101041000	0
sak	CP020788.1	19750001	19800000	0.0014163819589529	25750	115251	81370000	0
sak	CP020788.1	19800001	19850000	0.0013354161633833	21431	90437	67721960	0
sak	CP020788.1	19850001	19900000	0.001776459545589	23479	131802	74193640	0
sak	CP020788.1	19900001	19950000	0.0011179890442053	27325	96535	86347000	0
sak	CP020788.1	19950001	20000000	0.0011733993548055	27361	101453	86460760	0
sak	CP020788.1	20000001	20050000	0.001604149932452	22094	111997	69817040	0
sak	CP020788.1	20050001	20100000	0.0013370611596631	31784	134291	100437440	0
sak	CP020788.1	20100001	20150000	0.0008714619638935	29779	82006	94101640	0
sak	CP020788.1	20150001	20200000	0.0015349235199753	26931	130625	85101960	0
sak	CP020788.1	20200001	20250000	0.0010300033474606	28323	92186	89500680	0
sak	CP020788.1	20250001	20300000	0.0017040513571741	25517	137404	80633720	0
sak	CP020788.1	20300001	20350000	0.0017541743217251	27911	154716	88198760	0
sak	CP020788.1	20350001	20400000	0.001921200262458	28031	170176	88577960	0
sak	CP020788.1	20400001	20450000	0.0014176562574517	25215	112958	79679400	0
sak	CP020788.1	20450001	20500000	0.0012793521330887	24630	99573	77830800	0
sak	CP020788.1	20500001	20550000	0.0011004587575457	28514	99156	90104240	0
sak	CP020788.1	20550001	20600000	0.0014858779612498	28796	135208	90995360	0
sak	CP020788.1	20600001	20650000	0.001349431452478	29500	125794	93220000	0
sak	CP020788.1	20650001	20700000	0.00133012939435	32410	136226	102415600	0
sak	CP020788.1	20700001	20750000	0.0019609608971676	28006	173543	88498960	0
sak	CP020788.1	20750001	20800000	0.0018505711972408	27813	162645	87889080	0
sak	CP020788.1	20800001	20850000	0.0010952931505308	30612	105952	96733920	0
sak	CP020788.1	20850001	20900000	0.0020984775939993	27548	182676	87051680	0
sak	CP020788.1	20900001	20950000	0.001440093353827	28849	131283	91162840	0
sak	CP020788.1	20950001	21000000	0.0010197089493895	28707	92502	90714120	0
sak	CP020788.1	21000001	21050000	0.0014756163021431	28770	134153	90913200	0
sak	CP020788.1	21050001	21100000	0.0011433031053564	27123	97991	85708680	0
sak	CP020788.1	21100001	21150000	0.0027763414428406	26561	233026	83932760	0
sak	CP020788.1	21150001	21200000	0.0016829670609788	23091	122802	72967560	0
sak	CP020788.1	21200001	21250000	0.0028514899910332	27175	244866	85873000	0
sak	CP020788.1	21250001	21300000	0.0015058588770783	25869	123098	81746040	0
sak	CP020788.1	21300001	21350000	0.001656669550952	25864	135400	81730240	0
sak	CP020788.1	21350001	21400000	0.0020095817639713	27481	174512	86839960	0
sak	CP020788.1	21400001	21450000	0.0034059483774351	27116	291844	85686560	0
sak	CP020788.1	21450001	21500000	0.0018217024510443	24735	142389	78162600	0
sak	CP020788.1	21500001	21550000	0.0015572692342456	22827	112331	72133320	0
sak	CP020788.1	21550001	21600000	0.0016877468979951	25093	133828	79293880	0
sak	CP020788.1	21600001	21650000	0.0020981463993834	21876	145041	69128160	0
sak	CP020788.1	21650001	21700000	0.0018850916675593	31315	186540	98955400	0
sak	CP020788.1	21700001	21750000	0.0021264191133967	25446	170984	80409360	0
sak	CP020788.1	21750001	21800000	0.0018119093361605	18745	107327	59234200	0
sak	CP020788.1	21800001	21850000	0.0015861427270114	29154	146126	92126640	0
sak	CP020788.1	21850001	21900000	0.0011029712708018	20567	71684	64991720	0
sak	CP020788.1	21900001	21950000	0.0012794649870032	23336	94350	73741760	0
sak	CP020788.1	21950001	22000000	0.0014979094084646	27595	130618	87200200	0
sak	CP020788.1	22000001	22050000	0.0016467194764938	23228	120870	73400480	0
sak	CP020788.1	22050001	22100000	0.0014084034076714	28931	128759	91421960	0
sak	CP020788.1	22100001	22150000	0.0013780136280488	30046	130836	94945360	0
sak	CP020788.1	22150001	22200000	0.0015513172191073	30244	148261	95571040	0
sak	CP020788.1	22200001	22250000	0.0024065411695709	27023	205501	85392680	0
sak	CP020788.1	22250001	22300000	0.0019230725842932	22442	136378	70916720	0
sak	CP020788.1	22300001	22350000	0.0018346867507965	30713	178062	97053080	0
sak	CP020788.1	22350001	22400000	0.000960798294863	26327	79932	83193320	0
sak	CP020788.1	22400001	22450000	0.0020400320500911	21122	136163	66745520	0
sak	CP020788.1	22450001	22500000	0.0022190635408888	24835	174149	78478600	0
sak	CP020788.1	22500001	22550000	0.0013958827193509	28755	126838	90865800	0
sak	CP020788.1	22550001	22600000	0.0028712597639263	21686	196761	68527760	0
sak	CP020788.1	22600001	22650000	0.0021872068460339	24167	167032	76367720	0
sak	CP020788.1	22650001	22700000	0.0017783003677864	27083	152191	85582280	0
sak	CP020788.1	22700001	22750000	0.0015881569549969	24494	122925	77401040	0
sak	CP020788.1	22750001	22800000	0.0011742701065423	22032	81754	69621120	0
sak	CP020788.1	22800001	22850000	0.0016003397808135	22725	114922	71811000	0
sak	CP020788.1	22850001	22900000	0.0013823768873159	17211	75183	54386760	0
sak	CP020788.1	22900001	22950000	0.0017552478724209	32458	180031	102567280	0
sak	CP020788.1	22950001	23000000	0.0013690681002133	31270	135282	98813200	0
sak	CP020788.1	23000001	23050000	0.0012280521993224	30514	118414	96424240	0
sak	CP020788.1	23050001	23100000	0.0011360632815527	27729	99546	87623640	0
sak	CP020788.1	23100001	23150000	0.001622109455892	27140	139116	85762400	0
sak	CP020788.1	23150001	23200000	0.0015954826208168	29958	151040	94667280	0
sak	CP020788.1	23200001	23250000	0.0012952325018877	28364	116092	89630240	0
sak	CP020788.1	23250001	23300000	0.001402993886491	25128	111404	79404480	0
sak	CP020788.1	23300001	23350000	0.0017331840080507	26968	147700	85218880	0
sak	CP020788.1	23350001	23400000	0.0016496761721693	28975	151046	91561000	0
sak	CP020788.1	23400001	23450000	0.0012473001186789	24585	96901	77688600	0
sak	CP020788.1	23450001	23500000	0.0014618825748526	23367	107945	73839720	0
sak	CP020788.1	23500001	23550000	0.0013752429969502	24314	105663	76832240	0
sak	CP020788.1	23550001	23600000	0.0020206416282876	25006	159669	79018960	0
sak	CP020788.1	23600001	23650000	0.0018148867206913	24502	140520	77426320	0
sak	CP020788.1	23650001	23700000	0.0012634935768132	27988	111746	88442080	0
sak	CP020788.1	23700001	23750000	0.0011935445813901	27360	103191	86457600	0
sak	CP020788.1	23750001	23800000	0.0010479940399103	27270	90309	86173200	0
sak	CP020788.1	23800001	23850000	0.0014718172064527	27643	128566	87351880	0
sak	CP020788.1	23850001	23900000	0.0013982561282485	29855	131914	94341800	0
sak	CP020788.1	23900001	23950000	0.0015637847584529	27926	137998	88246160	0
sak	CP020788.1	23950001	24000000	0.0015053769442843	27213	129452	85993080	0
sak	CP020788.1	24000001	24050000	0.0014664113488267	29628	137292	93624480	0
sak	CP020788.1	24050001	24100000	0.0012190951035086	29331	112993	92685960	0
sak	CP020788.1	24100001	24150000	0.0014526884335283	27692	127120	87506720	0
sak	CP020788.1	24150001	24200000	0.0008453637328276	25982	69407	82103120	0
sak	CP020788.1	24200001	24250000	0.0011766172864203	28348	105401	89579680	0
sak	CP020788.1	24250001	24300000	0.0015695299625824	34628	171745	109424480	0
sak	CP020788.1	24300001	24350000	0.0014478077848945	25482	116582	80523120	0
sak	CP020788.1	24350001	24400000	0.001746533545663	26541	146481	83869560	0
sak	CP020788.1	24400001	24450000	0.0017777037530535	26220	147292	82855200	0
sak	CP020788.1	24450001	24500000	0.0016701736161386	28587	150875	90334920	0
sak	CP020788.1	24500001	24550000	0.0010131826193354	21725	69556	68651000	0
sak	CP020788.1	24550001	24600000	0.0014316431703152	20048	90697	63351680	0
sak	CP020788.1	24600001	24650000	0.0014425666576892	22748	103697	71883680	0
sak	CP020788.1	24650001	24700000	0.00182358646584	21064	121382	66562240	0
sak	CP020788.1	24700001	24750000	0.0018359124297904	21439	124378	67747240	0
sak	CP020788.1	24750001	24800000	0.0015085312298702	20889	99577	66009240	0
sak	CP020788.1	24800001	24850000	0.0015463490861951	18963	92662	59923080	0
sak	CP020788.1	24850001	24900000	0.001752417334197	22158	122703	70019280	0
sak	CP020788.1	24900001	24950000	0.0018239103064373	23697	136579	74882520	0
sak	CP020788.1	24950001	25000000	0.0015261138595026	24121	116324	76222360	0
sak	CP020788.1	25000001	25050000	0.0011817706615351	23102	86272	73002320	0
sak	CP020788.1	25050001	25100000	0.0017935937933455	24777	140430	78295320	0
sak	CP020788.1	25100001	25150000	0.0015073008099293	20791	99029	65699560	0
sak	CP020788.1	25150001	25200000	0.0017730296064022	26320	147465	83171200	0
sak	CP020788.1	25200001	25250000	0.0016078977886881	25705	130606	81227800	0
sak	CP020788.1	25250001	25300000	0.0014402431223475	22084	100508	69785440	0
sak	CP020788.1	25300001	25350000	0.0014434054696903	21149	96464	66830840	0
sak	CP020788.1	25350001	25400000	0.0020350007340162	16038	103134	50680080	0
sak	CP020788.1	25400001	25450000	0.0013928810143137	24468	107696	77318880	0
sak	CP020788.1	25450001	25500000	0.0008278135554393	20666	54060	65304560	0
sak	CP020788.1	25500001	25550000	0.0010508832670806	4146	13768	13101360	0
sak	CP020788.1	25550001	25600000	0.0006753821014466	9381	20021	29643960	0
sak	CP020788.1	25600001	25650000	0.00432090434884	23449	320174	74098840	0
sak	CP020788.1	25650001	25700000	0.0019810065313024	25825	161664	81607000	0
sak	CP020788.1	25700001	25750000	0.0021320800595592	26966	181680	85212560	0
sak	CP020788.1	25750001	25800000	0.0012572051154075	24677	98036	77979320	0
sak	CP020788.1	25800001	25850000	0.0022420218765984	22668	160598	71630880	0
sak	CP020788.1	25850001	25900000	0.0011864623145972	23104	86622	73008640	0
sak	CP020788.1	25900001	25950000	0.0015099099244339	14133	67433	44660280	0
sak	CP020788.1	25950001	26000000	0.0012476516160715	15517	61177	49033720	0
sak	CP020788.1	26000001	26050000	0.0011423635960827	21826	78789	68970160	0
sak	CP020788.1	26050001	26100000	0.0013614533431477	19931	85747	62981960	0
sak	CP020788.1	26100001	26150000	0.0021757666914366	19811	136209	62602760	0
sak	CP020788.1	26150001	26200000	0.0020556326487204	29637	192516	93652920	0
sak	CP020788.1	26200001	26250000	0.0018233324687937	24061	138633	76032760	0
sak	CP020788.1	26250001	26300000	0.0015297612463982	15679	75793	49545640	0
sak	CP020788.1	26300001	26350000	0.0017287747631607	19206	104921	60690960	0
sak	CP020788.1	26350001	26400000	0.0019263677503863	21289	129593	67273240	0
sak	CP020788.1	26400001	26450000	0.0010509261592244	20849	69238	65882840	0
sak	CP020788.1	26450001	26500000	0.0013943275561102	25547	112562	80728520	0
sak	CP020788.1	26500001	26550000	0.0017355476216235	16497	90475	52130520	0
sak	CP020788.1	26550001	26600000	0.0012243256993067	17616	68154	55666560	0
sak	CP020788.1	26600001	26650000	0.0019967808407798	22661	142987	71608760	0
sak	CP020788.1	26650001	26700000	0.0018231814827825	22593	130164	71393880	0
sak	CP020788.1	26700001	26750000	0.0014707855999481	24617	114412	77789720	0
sak	CP020788.1	26750001	26800000	0.0016402962276993	18207	94373	57534120	0
sak	CP020788.1	26800001	26850000	0.0025383558101258	16789	134668	53053240	0
sak	CP020788.1	26850001	26900000	0.0017143747304091	24093	130522	76133880	0
sak	CP020788.1	26900001	26950000	0.0017656378337734	24057	134224	76020120	0
sak	CP020788.1	26950001	27000000	0.0018530048981811	20899	122374	66040840	0
sak	CP020788.1	27000001	27050000	0.0018094927654334	17475	99922	55221000	0
sak	CP020788.1	27050001	27100000	0.0023749672013656	20117	150976	63569720	0
sak	CP020788.1	27100001	27150000	0.0017770885808559	18936	106337	59837760	0
sak	CP020788.1	27150001	27200000	0.0018038419925466	17058	97233	53903280	0
sak	CP020788.1	27200001	27250000	0.0019139910993234	17029	102995	53811640	0
sak	CP020788.1	27250001	27300000	0.0016902028823203	17904	95626	56576640	0
sak	CP020788.1	27300001	27350000	0.0017550293139108	22204	123141	70164640	0
sak	CP020788.1	27350001	27400000	0.0019487810157334	21404	131809	67636640	0
sak	CP020788.1	27400001	27450000	0.0024537500719185	22661	175710	71608760	0
sak	CP020788.1	27450001	27500000	0.0018514033851852	20359	119109	64334440	0
sak	CP020788.1	27500001	27550000	0.0015819286267269	25327	126607	80033320	0
sak	CP020788.1	27550001	27600000	0.0018254771719761	20856	120308	65904960	0
sak	CP020788.1	27600001	27650000	0.0026214054071054	17709	146695	55960440	0
sak	CP020788.1	27650001	27700000	0.0013587727411923	20213	86789	63873080	0
sak	CP020788.1	27700001	27750000	0.0011942812387523	24970	94235	78905200	0
sak	CP020788.1	27750001	27800000	0.001880976561783	20690	122979	65380400	0
sak	CP020788.1	27800001	27850000	0.0019089368299679	20068	121055	63414880	0
sak	CP020788.1	27850001	27900000	0.0018393628615454	18746	108959	59237360	0
sak	CP020788.1	27900001	27950000	0.0016954336356815	21056	112809	66536960	0
