"chrom_HNI","gene_start_HNI","gene_end_HNI","ensemblGeneID_HNI","gene_symbol_hni","description_HNI","ensemblGeneID_HdrR","gene_start_HdrR","gene_end_HdrR","gene_symbol_HdrR","description_HdrR","popStat_phenotype_annotation"
12,4745535,4748046,"ENSORLG00020011604",NA,"description:deoxycytidine kinase [Source:ZFIN;Acc:ZDB-GENE-041024-3]","ENSORLG00000003108","5256976","5262660","dck","gene_symbol:dck description:deoxycytidine kinase [Source:NCBI gene;Acc:101157232]","iHSoutlier_CP020790.1_4768557"
12,6674318,6677613,"ENSORLG00020009855","ptger4","gene_symbol:ptger4 description:Oryzias latipes prostaglandin E receptor 4 (ptger4); mRNA. [Source:RefSeq mRNA;Acc:NM_001308974]","ENSORLG00000003829","7456864","7460949","ptger4","gene_symbol:ptger4 description:prostaglandin E receptor 4 [Source:NCBI gene;Acc:101162539]","iHSoutlier_CP020790.1_6666863"
12,6657929,6671606,"ENSORLG00020009875",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6666863"
12,6641863,6657331,"ENSORLG00020009898",NA,"description:protein kinase AMP-activated catalytic subunit alpha 1 [Source:NCBI gene;Acc:101162057]","ENSORLG00000003787","7423529","7439555","prkaa1","gene_symbol:prkaa1 description:protein kinase AMP-activated catalytic subunit alpha 1 [Source:NCBI gene;Acc:101162057]","iHSoutlier_CP020790.1_6666863"
12,6747232,6749458,"ENSORLG00020009823",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6724458"
12,6724103,6746811,"ENSORLG00020009842",NA,"description:microtubule-associated protein 1B [Source:ZFIN;Acc:ZDB-GENE-130530-690]","ENSORLG00000003848","7507473","7529683","map1b","gene_symbol:map1b description:microtubule associated protein 1B [Source:NCBI gene;Acc:101156753]","iHSoutlier_CP020790.1_6724458"
12,6751565,6754876,"ENSORLG00020009794","cacfd1","gene_symbol:cacfd1 description:calcium channel flower domain containing 1 [Source:NCBI gene;Acc:101157233]","ENSORLG00000030378","7534573","7547920","CACFD1","gene_symbol:CACFD1 description:calcium channel flower domain containing 1 [Source:NCBI gene;Acc:101157233]","iHSoutlier_CP020790.1_6730655"
12,6763396,6768113,"ENSORLG00020009760",NA,"description:si:dkey-34e4.1 [Source:ZFIN;Acc:ZDB-GENE-070705-456]","ENSORLG00000027629","7553160","7601598","si","gene_symbol:si:dkey-34e4.1 description:carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein [Source:NCBI gene;Acc:101157471]","iHSoutlier_CP020790.1_6749718"
12,6836183,6846509,"ENSORLG00020009706",NA,"description:GTPase activating Rap/RanGAP domain like 3 [Source:HGNC Symbol;Acc:HGNC:25425]","ENSORLG00000003893","7663155","7718879","GARNL3","gene_symbol:GARNL3 description:GTPase activating Rap/RanGAP domain like 3 [Source:NCBI gene;Acc:101157714]","iHSoutlier_CP020790.1_6831164"
12,6951699,6966781,"ENSORLG00020000228",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,7000533,7001567,"ENSORLG00020009211",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,6994430,6998661,"ENSORLG00020009254","st6galnac6",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,6989417,6992541,"ENSORLG00020009297",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,6982620,6988844,"ENSORLG00020009327",NA,"description:kynurenine aminotransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2676]","ENSORLG00000004002","7769462","7776109","kyat1","gene_symbol:kyat1 description:kynurenine aminotransferase 1 [Source:NCBI gene;Acc:101164171]","iHSoutlier_CP020790.1_6976567"
12,6977516,6982040,"ENSORLG00020009339",NA,"description:surfeit 6 [Source:ZFIN;Acc:ZDB-GENE-040426-1333]","ENSORLG00000003980","7764360","7768880","surf6","gene_symbol:surf6 description:surfeit 6 [Source:NCBI gene;Acc:101163916]","iHSoutlier_CP020790.1_6976567"
12,6973769,6981145,"ENSORLG00020009368",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,6973324,6973401,"ENSORLG00020009375","SNORD36",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,6973052,6973125,"ENSORLG00020009376","SNORD36",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,6972718,6972790,"ENSORLG00020009382","SNORD24",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,6972347,6972420,"ENSORLG00020009386","SNORD24",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_6976567"
12,6971266,6977775,"ENSORLG00020009417","RPL7A","gene_symbol:RPL7A description:ribosomal protein L7a [Source:NCBI gene;Acc:101163674]","ENSORLG00000028414","7757250","7764618","RPL7A","gene_symbol:RPL7A description:ribosomal protein L7a [Source:NCBI gene;Acc:101163674]","iHSoutlier_CP020790.1_6976567"
12,7006591,7006703,"ENSORLG00020009168",NA,"description:mitoguardin 2 [Source:NCBI gene;Acc:101158215]","ENSORLG00000004102","7793310","7805465","miga2","gene_symbol:miga2 description:mitoguardin 2 [Source:NCBI gene;Acc:101158215]","iHSoutlier_CP020790.1_6982190"
12,7275032,7303518,"ENSORLG00020008925",NA,"description:Rap guanine nucleotide exchange factor (GEF) 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1001]","ENSORLG00000004191","8073877","8097022","rapgef1b","gene_symbol:rapgef1b description:rap guanine nucleotide exchange factor 1 [Source:NCBI gene;Acc:101158464]","iHSoutlier_CP020790.1_7279281"
12,8229205,8244097,"ENSORLG00020006062",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_8221475"
12,8212146,8233298,"ENSORLG00020006329",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_8221475"
12,8198170,8211953,"ENSORLG00020006421",NA,"description:DEAH (Asp-Glu-Ala-His) box polypeptide 29 [Source:ZFIN;Acc:ZDB-GENE-130530-606]","ENSORLG00000005364","8952704","8967076","dhx29","gene_symbol:dhx29 description:DExH-box helicase 29 [Source:NCBI gene;Acc:101172256]","iHSoutlier_CP020790.1_8221475"
12,8196475,8198673,"ENSORLG00020006461",NA,"description:proline-serine-threonine phosphatase interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-091204-90]","ENSORLG00000005320","8940668","8953253","pstpip2","gene_symbol:pstpip2 description:proline-serine-threonine phosphatase interacting protein 2 [Source:NCBI gene;Acc:101162383]","iHSoutlier_CP020790.1_8221475"
12,9769770,9786040,"ENSORLG00020003789",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_9763024"
12,9760008,9769691,"ENSORLG00020003844",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_9763024"
12,9750799,9758656,"ENSORLG00020003885",NA,"description:serine/threonine-protein phosphatase with EF-hands 2 [Source:NCBI gene;Acc:101170112]","ENSORLG00000006451","10468820","10478595","PPEF2","gene_symbol:PPEF2 description:serine/threonine-protein phosphatase with EF-hands 2 [Source:NCBI gene;Acc:101170112]","iHSoutlier_CP020790.1_9763024"
12,9738024,9741267,"ENSORLG00020003917",NA,"","ENSORLG00000022492","10454505","10458561","gsdf","gene_symbol:gsdf description:gonadal soma derived factor [Source:NCBI gene;Acc:100415911]","iHSoutlier_CP020790.1_9763024"
12,9807847,9851581,"ENSORLG00020003744",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_9827759"
12,12918406,12921387,"ENSORLG00020017403",NA,"description:sushi domain-containing protein 2 [Source:NCBI gene;Acc:101166401]","ENSORLG00000008190","13685864","13694874",NA,"description:sushi domain-containing protein 2 [Source:NCBI gene;Acc:101166401]","iHSoutlier_CP020790.1_12896463"
12,12914594,12916038,"ENSORLG00020017413",NA,"description:heat shock protein; alpha-crystallin-related; b15 [Source:ZFIN;Acc:ZDB-GENE-080214-5]","ENSORLG00000008163","13682271","13683768","hspb15","gene_symbol:hspb15 description:heat shock protein beta-1 [Source:NCBI gene;Acc:101166150]","iHSoutlier_CP020790.1_12896463"
12,12908899,12912592,"ENSORLG00020017434",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_12896463"
12,12904854,12908726,"ENSORLG00020017440",NA,"","ENSORLG00000023402","13672559","13676433",NA,"","iHSoutlier_CP020790.1_12896463"
12,12892387,12896157,"ENSORLG00020017462",NA,"description:IL-6 subfamily cytokine M17 [Source:ZFIN;Acc:ZDB-GENE-060526-368]","ENSORLG00000022272","13660288","13663617","lif","gene_symbol:lif description:leukemia inhibitory factor [Source:NCBI gene;Acc:101160427]","iHSoutlier_CP020790.1_12896463"
12,12887364,12892794,"ENSORLG00020017493",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_12896463"
12,13899501,13916088,"ENSORLG00020014656",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_13896517"
12,13872015,13887975,"ENSORLG00020014717","sppl3","gene_symbol:sppl3 description:signal peptide peptidase like 3 [Source:NCBI gene;Acc:101174932]","ENSORLG00000009658","14669454","14701420","sppl3","gene_symbol:sppl3 description:signal peptide peptidase like 3 [Source:NCBI gene;Acc:101174932]","iHSoutlier_CP020790.1_13896517"
12,14547806,14584398,"ENSORLG00020013015",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_14566178"
12,15427547,15463803,"ENSORLG00020011363",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_15447219"
12,15477293,15477401,"ENSORLG00020011171",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_15452826"
12,15587199,15590196,"ENSORLG00020011103",NA,"description:si:dkey-112m2.1 [Source:ZFIN;Acc:ZDB-GENE-091116-15]","ENSORLG00000010854","16481815","16723014",NA,"description:transmembrane protein 132C [Source:NCBI gene;Acc:101175418]","iHSoutlier_CP020790.1_15569220"
12,21459441,21502549,"ENSORLG00020000972",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_21477833"
12,21525002,21525349,"ENSORLG00020007887",NA,"","ENSORLG00000012210","23321100","23330079",NA,"","iHSoutlier_CP020790.1_21500437"
12,22086417,22123386,"ENSORLG00020007770",NA,"description:immunoglobulin superfamily; member 9a [Source:ZFIN;Acc:ZDB-GENE-060503-288]","ENSORLG00000012242","23793540","23877447","igsf9a","gene_symbol:igsf9a description:immunoglobulin superfamily member 9 [Source:NCBI gene;Acc:101155448]","iHSoutlier_CP020790.1_22110394"
12,26266260,26287222,"ENSORLG00020002758","rab27b",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020790.1_26286281"
12,26763079,26811380,"ENSORLG00020002581",NA,"","ENSORLG00000025564","28794458","28836686",NA,"description:cingulin-like protein 1 [Source:NCBI gene;Acc:101161662]","iHSoutlier_CP020790.1_26786380"
13,6474824,6503866,"ENSORLG00020014481",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_6479740"
13,6454740,6468194,"ENSORLG00020014578",NA,"description:solute carrier family 7 member 1 [Source:HGNC Symbol;Acc:HGNC:11057]","ENSORLG00000003215","7428764","7440241","SLC7A1","gene_symbol:SLC7A1 description:high affinity cationic amino acid transporter 1 [Source:NCBI gene;Acc:101172427]","iHSoutlier_CP020791.1_6479740"
13,7536607,7553426,"ENSORLG00020012816",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_7538965"
13,7535837,7536068,"ENSORLG00020012958",NA,"description:neurobeachin b [Source:ZFIN;Acc:ZDB-GENE-120329-2]","ENSORLG00000003788","8320460","8471264","nbeab","gene_symbol:nbeab description:neurobeachin [Source:NCBI gene;Acc:101155372]","iHSoutlier_CP020791.1_7538965"
13,7664852,7682683,"ENSORLG00020012531",NA,"description:furry homolog a (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-060510-4]","ENSORLG00000003920","8665365","8705409","frya","gene_symbol:frya description:protein furry homolog [Source:NCBI gene;Acc:101156597]","iHSoutlier_CP020791.1_7658527"
13,7646551,7658172,"ENSORLG00020012568",NA,"","ENSORLG00000030193","8644353","8663624","brca2","gene_symbol:brca2 description:BRCA2 DNA repair associated [Source:NCBI gene;Acc:101156345]","iHSoutlier_CP020791.1_7658527"
13,7641119,7645151,"ENSORLG00020012591",NA,"description:NEDD4-binding protein 2-like 2 [Source:NCBI gene;Acc:101156107]","ENSORLG00000022813","8640165","8642554",NA,"description:NEDD4-binding protein 2-like 2 [Source:NCBI gene;Acc:101156107]","iHSoutlier_CP020791.1_7658527"
13,7633527,7636376,"ENSORLG00020012656",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_7658527"
13,7737522,7737690,"ENSORLG00020012443",NA,"description:beta 3-glucosyltransferase a [Source:ZFIN;Acc:ZDB-GENE-110411-147]","ENSORLG00000003936","8737706","8773061","b3glcta","gene_symbol:b3glcta description:beta-1;3-glucosyltransferase [Source:NCBI gene;Acc:101156344]","iHSoutlier_CP020791.1_7713867"
13,9830768,9871411,"ENSORLG00020008917",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_9855726"
13,9893025,9893124,"ENSORLG00020008826","mir132",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_9868343"
13,9888721,9889203,"ENSORLG00020008845",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_9868343"
13,10073111,10074702,"ENSORLG00020008661",NA,"description:suppressor of cytokine signaling 9 [Source:ZFIN;Acc:ZDB-GENE-030131-4065]","ENSORLG00000024924","11090766","11095141","socs9","gene_symbol:socs9 description:suppressor of cytokine signaling 9 [Source:NCBI gene;Acc:100144379]","iHSoutlier_CP020791.1_10049702"
13,10061632,10073476,"ENSORLG00020008694",NA,"description:sterile alpha motif domain containing 4B [Source:NCBI gene;Acc:101165827]","ENSORLG00000005039","11080477","11087343","SAMD4B","gene_symbol:SAMD4B description:sterile alpha motif domain containing 4B [Source:NCBI gene;Acc:101165827]","iHSoutlier_CP020791.1_10049702"
13,10056400,10057900,"ENSORLG00020008714",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_10049702"
13,10054039,10058999,"ENSORLG00020008722",NA,"description:PAF1 homolog; Paf1/RNA polymerase II complex component [Source:NCBI gene;Acc:553020]","ENSORLG00000004982","11067573","11072611","paf1","gene_symbol:paf1 description:PAF1 homolog; Paf1/RNA polymerase II complex component [Source:NCBI gene;Acc:101165083]","iHSoutlier_CP020791.1_10049702"
13,10046027,10048206,"ENSORLG00020008735",NA,"","ENSORLG00000004941","11049297","11062686","taok1a","gene_symbol:taok1a description:serine/threonine-protein kinase TAO1 [Source:NCBI gene;Acc:101166893]","iHSoutlier_CP020791.1_10049702"
13,10032734,10041853,"ENSORLG00020008792",NA,"description:TSR1 ribosome maturation factor [Source:ZFIN;Acc:ZDB-GENE-030131-3762]","ENSORLG00000004926","11038586","11048201","tsr1","gene_symbol:tsr1 description:TSR1 ribosome maturation factor [Source:NCBI gene;Acc:101164828]","iHSoutlier_CP020791.1_10049702"
13,10464502,10506961,"ENSORLG00020008528",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_10488943"
13,10532451,10532721,"ENSORLG00020008364",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_10509827"
13,11702428,11712602,"ENSORLG00020004793",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_11719557"
13,11770590,11785644,"ENSORLG00020004665",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_11761023"
13,11747073,11766684,"ENSORLG00020004686",NA,"description:G protein-coupled receptor 149 [Source:HGNC Symbol;Acc:HGNC:23627]","ENSORLG00000005805","12788523","12807333","GPR149","gene_symbol:GPR149 description:G protein-coupled receptor 149 [Source:NCBI gene;Acc:101175255]","iHSoutlier_CP020791.1_11761023"
13,11856102,11856654,"ENSORLG00020004531",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_11849787"
13,12686041,12705837,"ENSORLG00020003553",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_12683207"
13,12678511,12684282,"ENSORLG00020003568",NA,"description:DnaJ (Hsp40) homolog; subfamily C; member 30b [Source:ZFIN;Acc:ZDB-GENE-131121-532]","ENSORLG00000006364","13776059","13780316","dnajc30b","gene_symbol:dnajc30b description:DnaJ (Hsp40) homolog; subfamily C; member 30b [Source:ZFIN;Acc:ZDB-GENE-131121-532]","iHSoutlier_CP020791.1_12683207"
13,12672668,12680886,"ENSORLG00020003598",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_12683207"
13,12666439,12672698,"ENSORLG00020003650",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_12683207"
13,12833730,12841366,"ENSORLG00020003325",NA,"description:latexin [Source:ZFIN;Acc:ZDB-GENE-041212-18]","ENSORLG00000006494","13927568","13935671","lxn","gene_symbol:lxn description:latexin [Source:NCBI gene;Acc:101155129]","iHSoutlier_CP020791.1_12817084"
13,12831016,12842084,"ENSORLG00020003362",NA,"description:G elongation factor; mitochondrial 1 [Source:NCBI gene;Acc:561840]","ENSORLG00000006487","13928062","13938470","gfm1","gene_symbol:gfm1 description:G elongation factor mitochondrial 1 [Source:NCBI gene;Acc:101160430]","iHSoutlier_CP020791.1_12817084"
13,12831016,12832938,"ENSORLG00020003383",NA,"description:sialidase 4 [Source:ZFIN;Acc:ZDB-GENE-050522-125]","ENSORLG00000006455","13924056","13926542","neu4","gene_symbol:neu4 description:sialidase 4 [Source:NCBI gene;Acc:101160183]","iHSoutlier_CP020791.1_12817084"
13,12824940,12827808,"ENSORLG00020003393",NA,"description:WD repeat domain 53 [Source:ZFIN;Acc:ZDB-GENE-131121-294]","ENSORLG00000027710","13915364","13922428","wdr53","gene_symbol:wdr53 description:WD repeat domain 53 [Source:NCBI gene;Acc:101175495]","iHSoutlier_CP020791.1_12817084"
13,12818931,12826302,"ENSORLG00020003413",NA,"description:SRP receptor subunit beta [Source:ZFIN;Acc:ZDB-GENE-040718-311]","ENSORLG00000006430","13915515","13919308","srprb","gene_symbol:srprb description:SRP receptor subunit beta [Source:NCBI gene;Acc:101159934]","iHSoutlier_CP020791.1_12817084"
13,12796936,12818146,"ENSORLG00020003435",NA,"description:collagen type XXVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18038]","ENSORLG00000025498","13893540","13914338",NA,"description:collagen alpha-1(XXVI) chain [Source:NCBI gene;Acc:101159689]","iHSoutlier_CP020791.1_12817084"
13,13058364,13085441,"ENSORLG00020000050",NA,"description:mitogen-activated protein kinase kinase kinase 10 [Source:ZFIN;Acc:ZDB-GENE-050419-112]","ENSORLG00000006697","14132107","14170700","map3k10","gene_symbol:map3k10 description:mitogen-activated protein kinase kinase kinase 10 [Source:NCBI gene;Acc:101161665]","iHSoutlier_CP020791.1_13083082"
13,13265669,13276195,"ENSORLG00020002848",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_13262480"
13,13244645,13248650,"ENSORLG00020002886",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_13262480"
13,13237480,13246388,"ENSORLG00020002903",NA,"description:protein phosphatase 1; regulatory subunit 37 [Source:NCBI gene;Acc:562516]","ENSORLG00000006817","14310825","14347746","ppp1r37","gene_symbol:ppp1r37 description:protein phosphatase 1 regulatory subunit 37 [Source:NCBI gene;Acc:101163101]","iHSoutlier_CP020791.1_13262480"
13,13311402,13311521,"ENSORLG00020002830","5S_rRNA",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_13286752"
13,13302046,13302433,"ENSORLG00020002840",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_13286752"
13,13483196,13489409,"ENSORLG00020002746",NA,"description:ras-related protein Rab-4B [Source:NCBI gene;Acc:101159839]","ENSORLG00000006902","14612891","14618561","rab4b","gene_symbol:rab4b description:ras-related protein Rab-4B [Source:NCBI gene;Acc:101159839]","iHSoutlier_CP020791.1_13464409"
13,13532347,13533102,"ENSORLG00020002727",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_13508102"
13,13491998,13495123,"ENSORLG00020002737","ap2s1","gene_symbol:ap2s1 description:adaptor related protein complex 2 subunit sigma 1 [Source:NCBI gene;Acc:101160086]","ENSORLG00000006912","14621343","14624754","ap2s1","gene_symbol:ap2s1 description:adaptor related protein complex 2 subunit sigma 1 [Source:NCBI gene;Acc:101160086]","iHSoutlier_CP020791.1_13508102"
13,14255778,14269881,"ENSORLG00020002182",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_14268775"
13,14337434,14350080,"ENSORLG00020022174",NA,"description:protein phosphatase 2; regulatory subunit A; beta a [Source:ZFIN;Acc:ZDB-GENE-040426-2700]","ENSORLG00000007448","15464229","15481208","ppp2r1bb","gene_symbol:ppp2r1bb description:serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform [Source:NCBI gene;Acc:101167061]","iHSoutlier_CP020791.1_14325080"
13,14331496,14337200,"ENSORLG00020022180",NA,"description:mediator complex subunit 29 [Source:NCBI gene;Acc:797134]","ENSORLG00000007382","15460555","15463813","med29","gene_symbol:med29 description:mediator complex subunit 29 [Source:NCBI gene;Acc:101164081]","iHSoutlier_CP020791.1_14325080"
13,14329927,14336073,"ENSORLG00020022240",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_14325080"
13,14393071,14393433,"ENSORLG00020022120",NA,"description:layilin b [Source:ZFIN;Acc:ZDB-GENE-071012-6]","ENSORLG00000007476","15523437","15530242","laynb","gene_symbol:laynb description:layilin b [Source:ZFIN;Acc:ZDB-GENE-071012-6]","iHSoutlier_CP020791.1_14368433"
13,14356660,14391793,"ENSORLG00020022144",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_14368433"
13,16486772,16486885,"ENSORLG00020020336",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_16492316"
13,17614046,17627963,"ENSORLG00020018847",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_17602967"
13,17599314,17612215,"ENSORLG00020018963",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_17602967"
13,17578653,17590253,"ENSORLG00020018985",NA,"description:serine protease 16 [Source:ZFIN;Acc:ZDB-GENE-070112-732]","ENSORLG00000009333","18679254","18692491","prss16","gene_symbol:prss16 description:putative serine protease K12H4.7 [Source:NCBI gene;Acc:101158124]","iHSoutlier_CP020791.1_17602967"
13,17590517,17599296,"ENSORLG00020019074",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_17602967"
13,21000189,21025563,"ENSORLG00020000362",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_21023783"
13,21033185,21048710,"ENSORLG00020013219",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_21023783"
13,21678142,21715982,"ENSORLG00020012983",NA,"description:sucrase-isomaltase [Source:NCBI gene;Acc:101164831]","ENSORLG00000012288","23669629","23726560",NA,"description:sucrase-isomaltase [Source:NCBI gene;Acc:101164831]","iHSoutlier_CP020791.1_21700954"
13,24073577,24105090,"ENSORLG00020010805",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_24090888"
13,27460841,27465325,"ENSORLG00020008267",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020791.1_27449704"
13,27437801,27468581,"ENSORLG00020008308",NA,"description:protein-tyrosine sulfotransferase 1 [Source:NCBI gene;Acc:101161430]","ENSORLG00000015045","30370289","30404020","tpst1","gene_symbol:tpst1 description:protein-tyrosine sulfotransferase 1 [Source:NCBI gene;Acc:101161430]","iHSoutlier_CP020791.1_27449704"
14,2946278,2958893,"ENSORLG00020021870",NA,"description:transcription factor 7 [Source:NCBI gene;Acc:101162309]","ENSORLG00000000976","4059076","4118772","tcf7","gene_symbol:tcf7 description:transcription factor 7 [Source:NCBI gene;Acc:101162309]","iHSoutlier_CP020792.1_2935987"
14,2939603,2944362,"ENSORLG00020021893",NA,"description:S-phase kinase-associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1707]","ENSORLG00000000961","4052555","4057197","skp1","gene_symbol:skp1 description:S-phase kinase associated protein 1 [Source:NCBI gene;Acc:101173567]","iHSoutlier_CP020792.1_2935987"
14,2929434,2938393,"ENSORLG00020021910","ppp2ca","gene_symbol:ppp2ca description:protein phosphatase 2 catalytic subunit alpha [Source:NCBI gene;Acc:101173325]","ENSORLG00000000957","4041308","4050707","PPP2CA","gene_symbol:PPP2CA description:protein phosphatase 2 catalytic subunit alpha [Source:NCBI gene;Acc:101173325]","iHSoutlier_CP020792.1_2935987"
14,2911285,2914272,"ENSORLG00020021933","ube2b",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_2935987"
14,3900691,3918092,"ENSORLG00020021325",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_3907974"
14,3892002,3910155,"ENSORLG00020021361",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_3907974"
14,3882988,3884064,"ENSORLG00020021382",NA,"description:solute carrier family 22 member 5 [Source:ZFIN;Acc:ZDB-GENE-091012-1]","ENSORLG00000001185","5011775","5018373","slc22a5","gene_symbol:slc22a5 description:solute carrier family 22 member 5 [Source:NCBI gene;Acc:101165246]","iHSoutlier_CP020792.1_3907974"
14,3890080,3890475,"ENSORLG00020021405",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_3907974"
14,5325874,5329316,"ENSORLG00020000943",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_5350874"
14,5346104,5353192,"ENSORLG00020020436",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_5350874"
14,5335738,5345210,"ENSORLG00020020463",NA,"description:poly(U)-specific endoribonuclease-B [Source:NCBI gene;Acc:101167888]","ENSORLG00000001471","6695402","6699361","endou2","gene_symbol:endou2 description:poly(U)-specific endoribonuclease-B [Source:NCBI gene;Acc:101167888]","iHSoutlier_CP020792.1_5350874"
14,5329737,5335366,"ENSORLG00020020483",NA,"description:ring finger protein 14 [Source:NCBI gene;Acc:101167638]","ENSORLG00000001462","6684420","6689873","rnf14","gene_symbol:rnf14 description:ring finger protein 14 [Source:NCBI gene;Acc:101167638]","iHSoutlier_CP020792.1_5350874"
14,5934013,5940943,"ENSORLG00020019950",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_5915943"
14,5925269,5930550,"ENSORLG00020019981","plac8l1","gene_symbol:plac8l1 description:PLAC8 like 1 [Source:NCBI gene;Acc:101175585]","ENSORLG00000026879","7264423","7269709","plac8l1","gene_symbol:plac8l1 description:PLAC8 like 1 [Source:NCBI gene;Acc:101175585]","iHSoutlier_CP020792.1_5915943"
14,5895520,5898777,"ENSORLG00020019993",NA,"","ENSORLG00000027895","127278","128396",NA,"","iHSoutlier_CP020792.1_5915943"
14,5891817,5894224,"ENSORLG00020020012",NA,"description:glutaredoxin and cysteine rich domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33862]","ENSORLG00000001588","7228608","7235316","GRXCR2","gene_symbol:GRXCR2 description:glutaredoxin and cysteine rich domain containing 2 [Source:NCBI gene;Acc:101175338]","iHSoutlier_CP020792.1_5915943"
14,6444633,6444824,"ENSORLG00020019322",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_6420376"
14,6434627,6442737,"ENSORLG00020019369","snx12",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020792.1_6420376"
